"categoria","centroide_lat","centroide_lon","fuente","id","nombre","nombre_completo","provincia_id","provincia_interseccion","provincia_nombre"
"Municipio",-30.7117689159368,-62.0091537289313,"Direc. Grl. de Catastro","141309","Morteros","Municipio Morteros","14",0.000292833166265247,"Córdoba"
"Municipio",-32.3608072067664,-62.3132776257758,"Direc. Grl. de Catastro","141694","Noetinger","Municipio Noetinger","14",6.69877759809131e-05,"Córdoba"
"Municipio",-30.7769384027746,-63.4166185018715,"Direc. Grl. de Catastro","140924","Obispo Trejo","Municipio Obispo Trejo","14",1.93650712856123e-05,"Córdoba"
"Municipio",-33.0441850270044,-63.9100511143704,"Direc. Grl. de Catastro","140448","Olaeta","Municipio Olaeta","14",1.51053132690889e-05,"Córdoba"
"Municipio",-32.0485978880871,-63.5570228461854,"Direc. Grl. de Catastro","141477","Oliva","Municipio Oliva","14",8.52221215350612e-05,"Córdoba"
"Comuna",-30.5460582548383,-64.8787665881544,"Direc. Grl. de Catastro","142294","Olivares de San Nicolás","Comuna Olivares de San Nicolás","14",5.56574763229567e-05,"Córdoba"
"Comuna",-34.7699095275567,-63.6717128404408,"Direc. Grl. de Catastro","142231","Onagoity","Comuna Onagoity","14",6.70278770832235e-06,"Córdoba"
"Municipio",-31.9151263882847,-63.6760024082064,"Direc. Grl. de Catastro","141050","Oncativo","Municipio Oncativo","14",0.000117522271478852,"Córdoba"
"Municipio",-32.8406260509866,-62.864507904134,"Direc. Grl. de Catastro","141701","Ordóñez","Municipio Ordóñez","14",3.33423602438442e-05,"Córdoba"
"Municipio",-32.7453423023259,-63.3402135333334,"Direc. Grl. de Catastro","140329","Pasco","Municipio Pasco","14",1.68753918124178e-05,"Córdoba"
"Comuna",-30.7663464619765,-65.1910942537931,"Direc. Grl. de Catastro","142210","Paso Viejo","Comuna Paso Viejo","14",2.58275566677564e-06,"Córdoba"
"Comuna",-34.8383140184064,-63.9175546184509,"Direc. Grl. de Catastro","142238","Pincen","Comuna Pincen","14",7.38834489322739e-06,"Córdoba"
"Municipio",-32.2615771632819,-63.6532371104857,"Direc. Grl. de Catastro","141484","Pampayasta Sud","Municipio Pampayasta Sud","14",5.20220347983427e-05,"Córdoba"
"Municipio",-33.1262394371826,-63.0411760442872,"Direc. Grl. de Catastro","141708","Pascanas","Municipio Pascanas","14",1.23801447091169e-05,"Córdoba"
"Municipio",-31.3014822797673,-63.7592227132231,"Direc. Grl. de Catastro","140931","Piquillín","Municipio Piquillín","14",7.93336080053154e-06,"Córdoba"
"Comuna",-31.3075262309917,-62.1458650159189,"Direc. Grl. de Catastro","142966","Plaza Luxardo","Comuna Plaza Luxardo","14",5.01861324414005e-05,"Córdoba"
"Municipio",-30.9889513794182,-62.063204317245,"Direc. Grl. de Catastro","141316","Porteña","Municipio Porteña","14",0.000110608286523557,"Córdoba"
"Comuna",-29.5752928863074,-64.1248945764177,"Direc. Grl. de Catastro","143134","Pozo Nuevo","Comuna Pozo Nuevo","14",1.86766905015658e-05,"Córdoba"
"Comuna",-30.1936676598579,-63.4025697720489,"Direc. Grl. de Catastro","142777","Puesto de Castro","Comuna Puesto de Castro","14",8.46840954513963e-06,"Córdoba"
"Comuna",-32.5765144963957,-63.8111899638921,"Direc. Grl. de Catastro","143162","Punta del Agua","Comuna Punta del Agua","14",9.49705686997754e-06,"Córdoba"
"Municipio",-31.5498828557019,-62.2270479672393,"Direc. Grl. de Catastro","141323","Quebracho Herrado","Municipio Quebracho Herrado","14",5.25247795834064e-06,"Córdoba"
"Municipio",-30.2204887977382,-64.477822148941,"Direc. Grl. de Catastro","140378","Quilino","Municipio Quilino","14",9.15664899695831e-05,"Córdoba"
"Comuna",-31.6484813084361,-64.2614633616075,"Direc. Grl. de Catastro","143057","Rafael García","Comuna Rafael García","14",5.75355030992355e-06,"Córdoba"
"Municipio",-33.2028095475754,-63.8627303675096,"Direc. Grl. de Catastro","140455","Reducción","Municipio Reducción","14",3.6555878211585e-05,"Córdoba"
"Comuna",-31.5941777031772,-63.6262147970324,"Direc. Grl. de Catastro","142826","Rincón","Comuna Rincón","14",1.77452447155622e-05,"Córdoba"
"Municipio",-33.115558002371,-64.3570883812807,"Direc. Grl. de Catastro","140861","Río Cuarto","Municipio Río Cuarto","14",0.00159666321951608,"Córdoba"
"Municipio",-31.3296360408912,-63.6234759919454,"Direc. Grl. de Catastro","140938","Río Primero","Municipio Río Primero","14",7.75361643489833e-05,"Córdoba"
"Municipio",-31.6440157915068,-63.9009945616551,"Direc. Grl. de Catastro","141071","Río Segundo","Municipio Río Segundo","14",0.000213041293284203,"Córdoba"
"Municipio",-32.1683934801302,-64.1027089402001,"Direc. Grl. de Catastro","141491","Río Tercero","Municipio Río Tercero","14",0.00171560625629326,"Córdoba"
"Municipio",-31.6643044904367,-63.0467526560951,"Direc. Grl. de Catastro","141330","Sacanta","Municipio Sacanta","14",1.5872841683642e-05,"Córdoba"
"Municipio",-32.4083063626491,-62.1010565233928,"Direc. Grl. de Catastro","140595","Saira","Municipio Saira","14",1.04310040400766e-05,"Córdoba"
"Comuna",-32.9330379413915,-62.3430346300725,"Direc. Grl. de Catastro","142343","Saladillo","Comuna Saladillo","14",1.47421726279919e-05,"Córdoba"
"Municipio",-31.3147407774699,-64.3108946086379,"Direc. Grl. de Catastro","140154","Saldán","Municipio Saldán","14",3.37043197581248e-05,"Córdoba"
"Municipio",-31.339376670938,-65.1282172380766,"Direc. Grl. de Catastro","140609","Salsacate","Municipio Salsacate","14",0.00158087917596909,"Córdoba"
"Municipio",-27.8093657596003,-55.1540444936225,"Ministerio de Ecología","540497","San Javier","Municipio San Javier","54",0.00607218298868682,"Misiones"
"Municipio",-31.1248166533766,-64.3006220022838,"Direc. Grl. de Catastro","140161","Salsipuedes","Municipio Salsipuedes","14",0.000836104374024837,"Córdoba"
"Municipio",-33.3725117758152,-64.7081087013992,"Direc. Grl. de Catastro","140868","Sampacho","Municipio Sampacho","14",0.00015158479768756,"Córdoba"
"Municipio",-31.9727259844158,-64.3764401661818,"Direc. Grl. de Catastro","140056","San Agustín","Municipio San Agustín","14",0.000961123535591563,"Córdoba"
"Comuna",-31.5250380100716,-64.544108451202,"Direc. Grl. de Catastro","142511","San Antonio de Arredondo","Comuna San Antonio de Arredondo","14",0.000247541847293122,"Córdoba"
"Municipio",-33.4975395266719,-64.3154562518364,"Direc. Grl. de Catastro","140875","San Basilio","Municipio San Basilio","14",2.38110789383271e-05,"Córdoba"
"Municipio",-31.1637575067469,-65.0830995258615,"Direc. Grl. de Catastro","140602","San Carlos Minas","Municipio San Carlos Minas","14",0.000164405340384985,"Córdoba"
"Comuna",-31.7222791862549,-64.6344801875431,"Direc. Grl. de Catastro","143064","San Clemente","Comuna San Clemente","14",0.000333247081089524,"Córdoba"
"Municipio",-31.4291183141885,-62.1082677652083,"Direc. Grl. de Catastro","141337","San Francisco","Municipio San Francisco","14",0.00051565357923052,"Córdoba"
"Municipio",-29.8335821929536,-63.9388834433132,"Direc. Grl. de Catastro","141414","San Francisco del Chañar","Municipio San Francisco del Chañar","14",0.000809314437562065,"Córdoba"
"Comuna",-31.3559936708057,-64.92941454369,"Direc. Grl. de Catastro","142427","San Gerónimo","Comuna San Gerónimo","14",5.79527257540054e-05,"Córdoba"
"Comuna",-32.1516825639597,-64.5469099126919,"Direc. Grl. de Catastro","142063","San Ignacio","Comuna San Ignacio","14",0.000374322687301497,"Córdoba"
"Municipio",-31.9806239572522,-65.3167014254429,"Direc. Grl. de Catastro","141141","San José","Municipio San José","14",0.000574415000094803,"Córdoba"
"Comuna",-31.6586437934172,-65.0051014087656,"Direc. Grl. de Catastro","142868","San Lorenzo","Comuna San Lorenzo","14",0.000304385045377365,"Córdoba"
"Municipio",-30.7673188311433,-64.6511803149359,"Direc. Grl. de Catastro","140189","San Marcos Sierras","Municipio San Marcos Sierras","14",7.89619718667526e-05,"Córdoba"
"Municipio",-31.8743510648851,-65.2450584934844,"Direc. Grl. de Catastro","141106","San Pedro","Municipio San Pedro","14",0.000134191797054932,"Córdoba"
"Comuna",-31.8370903607737,-65.5309219740349,"Direc. Grl. de Catastro","142875","San Vicente","Comuna San Vicente","14",0.00107768436261,"Córdoba"
"Comuna",-30.1147826429304,-63.8587957361287,"Direc. Grl. de Catastro","142791","Santa Elena","Comuna Santa Elena","14",2.28833404029523e-05,"Córdoba"
"Municipio",-32.075302961898,-64.5467001962975,"Direc. Grl. de Catastro","140035","Santa Rosa de Calamuchita","Municipio Santa Rosa de Calamuchita","14",0.000637550265868607,"Córdoba"
"Comuna",-31.9111884774186,-65.162547951832,"Direc. Grl. de Catastro","142882","Sauce Arriba","Comuna Sauce Arriba","14",8.49564018059688e-05,"Córdoba"
"Municipio",-30.774969440319,-64.11992572457,"Direc. Grl. de Catastro","141526","Sarmiento","Municipio Sarmiento","14",3.19198939132827e-05,"Córdoba"
"Comuna",-30.4759380124635,-63.9848922540636,"Direc. Grl. de Catastro","143197","Simbolar","Comuna Simbolar","14",7.34994220247217e-06,"Córdoba"
"Junta Vecinal",-24.9655172869136,-58.7419037802063,"Direc. Grl. Catastro (WMS)","349105","Portón Negro","Junta Vecinal Portón Negro","34",3.24236774190347e-06,"Formosa"
"Municipio",-30.5673524944777,-65.3514532144563,"Direc. Grl. de Catastro","140196","Serrezuela","Municipio Serrezuela","14",0.000265484027594926,"Córdoba"
"Municipio",-30.9422713589299,-64.0806973366608,"Direc. Grl. de Catastro","141533","Sinsacate","Municipio Sinsacate","14",0.000189607319725136,"Córdoba"
"Comuna",-33.4414356242941,-64.8290466867185,"Direc. Grl. de Catastro","142588","Suco","Comuna Suco","14",6.71098668942825e-06,"Córdoba"
"Municipio",-32.2395132273511,-63.9792575326274,"Direc. Grl. de Catastro","141498","Tancacha","Municipio Tancacha","14",2.68140282985207e-05,"Córdoba"
"Municipio",-31.3619877805978,-64.5694692159224,"Direc. Grl. de Catastro","140728","Tanti","Municipio Tanti","14",0.000213387850162362,"Córdoba"
"Comuna",-31.3589576280074,-64.9982605968852,"Direc. Grl. de Catastro","142434","Tala Cañada","Comuna Tala Cañada","14",0.000512796928645955,"Córdoba"
"Comuna",-31.4670111937152,-64.57278414827,"Direc. Grl. de Catastro","142525","Tala Huasi","Comuna Tala Huasi","14",1.56310121373144e-05,"Córdoba"
"Municipio",-32.6948787489748,-63.4350474292111,"Direc. Grl. de Catastro","140343","Ticino","Municipio Ticino","14",2.48015076504775e-05,"Córdoba"
"Municipio",-32.2799480172569,-63.35177573013,"Direc. Grl. de Catastro","140350","Tío Pujio","Municipio Tío Pujio","14",1.73867946143793e-05,"Córdoba"
"Municipio",-33.8214399062638,-64.4611155218709,"Direc. Grl. de Catastro","140889","Tosquita","Municipio Tosquita","14",1.19433161229132e-05,"Córdoba"
"Comuna",-30.7468404971543,-65.2357340089556,"Direc. Grl. de Catastro","142217","Tuclame","Comuna Tuclame","14",2.58894370212647e-06,"Córdoba"
"Comuna",-31.1056274024481,-62.9975126154702,"Direc. Grl. de Catastro","142973","Toro Pujio","Comuna Toro Pujio","14",1.60940628743814e-06,"Córdoba"
"Comuna",-30.9455846794062,-65.2828381577686,"Direc. Grl. de Catastro","142399","Tosno","Comuna Tosno","14",0.000747311917450644,"Córdoba"
"Municipio",-31.4313249034113,-63.1947377387049,"Direc. Grl. de Catastro","141358","Tránsito","Municipio Tránsito","14",2.25064000449886e-05,"Córdoba"
"Municipio",-33.0317994602079,-63.507135543766,"Direc. Grl. de Catastro","140469","Ucacha","Municipio Ucacha","14",3.42144993350462e-05,"Córdoba"
"Comisión de Fomento",-25.2141176287373,-58.5114565747576,"Direc. Grl. Catastro (WMS)","345063","Tres Lagunas","Comisión de Fomento Tres Lagunas","34",1.1924716271142e-05,"Formosa"
"Comuna",-31.7350762329001,-64.4192206419266,"Direc. Grl. de Catastro","143071","Valle de Anisacate","Comuna Valle de Anisacate","14",9.98206001219466e-06,"Córdoba"
"Municipio",-33.7473048096682,-63.0994810512003,"Direc. Grl. de Catastro","141736","Viamonte","Municipio Viamonte","14",2.54108345985328e-05,"Córdoba"
"Municipio",-33.9288149320525,-64.4072934720761,"Direc. Grl. de Catastro","140896","Vicuña Mackenna","Municipio Vicuña Mackenna","14",0.000121823336200276,"Córdoba"
"Municipio",-24.2842405514177,-61.2514099326242,"Direc. Grl. Catastro (WMS)","340007","Laguna Yema","Municipio Laguna Yema","34",0.00070081455106248,"Formosa"
"Municipio",-31.2192351356385,-64.3345156620741,"Direc. Grl. de Catastro","140168","Unquillo","Municipio Unquillo","14",0.000462114503545975,"Córdoba"
"Comuna",-32.2182599982267,-64.580560197772,"Direc. Grl. de Catastro","142077","Villa Amancay","Comuna Villa Amancay","14",0.00023266820072314,"Córdoba"
"Comuna",-31.8897835985433,-64.5215690751297,"Direc. Grl. de Catastro","142084","Villa Ciudad Parque los Reartes","Comuna Villa Ciudad Parque los Reartes","14",0.000392260585332035,"Córdoba"
"Municipio",-31.4206918540759,-64.5088844540427,"Direc. Grl. de Catastro","140742","Villa Carlos Paz","Municipio Villa Carlos Paz","14",0.00048320073861293,"Córdoba"
"Comuna",-31.071705029281,-64.3300094291551,"Direc. Grl. de Catastro","142126","Villa Cerro Azul","Comuna Villa Cerro Azul","14",4.19703830141727e-05,"Córdoba"
"Comuna",-31.7668626505577,-64.5156567958551,"Direc. Grl. de Catastro","143078","Villa Ciudad de América","Comuna Villa Ciudad de América","14",0.000450434839195137,"Córdoba"
"Municipio",-31.709906354572,-65.0155388613377,"Direc. Grl. de Catastro","141113","Villa Cura Brochero","Municipio Villa Cura Brochero","14",2.01314109105518e-05,"Córdoba"
"Municipio",-31.939449162597,-65.0365731182786,"Direc. Grl. de Catastro","141148","Villa de las Rosas","Municipio Villa de las Rosas","14",0.000572170050348444,"Córdoba"
"Municipio",-29.8941782214697,-63.7251634049095,"Direc. Grl. de Catastro","140966","Villa de María","Municipio Villa de María","14",0.000222691943083959,"Córdoba"
"Municipio",-31.5570088932439,-63.5340745893101,"Direc. Grl. de Catastro","141085","Villa del Rosario","Municipio Villa del Rosario","14",8.61305520663513e-05,"Córdoba"
"Municipio",-30.8690814087168,-65.007397762367,"Direc. Grl. de Catastro","140203","Villa de Soto","Municipio Villa de Soto","14",0.000150481422195265,"Córdoba"
"Municipio",-30.7095120032809,-64.0569454757473,"Direc. Grl. de Catastro","141540","Villa del Totoral","Municipio Villa del Totoral","14",8.05718794723038e-05,"Córdoba"
"Comuna",-32.894408635154,-64.8658820184979,"Direc. Grl. de Catastro","142595","Villa el Chacay","Comuna Villa el Chacay","14",3.26654063991961e-05,"Córdoba"
"Comuna",-32.8338792756203,-62.2950011450932,"Direc. Grl. de Catastro","142350","Villa Elisa","Comuna Villa Elisa","14",9.44113475229926e-07,"Córdoba"
"Municipio",-31.9771247818656,-65.2015131268781,"Direc. Grl. de Catastro","141155","Villa Dolores","Municipio Villa Dolores","14",0.000592992486825241,"Córdoba"
"Comuna",-30.6956206838802,-64.1911110471149,"Direc. Grl. de Catastro","142301","Villa Gutiérrez","Comuna Villa Gutiérrez","14",2.21521653104139e-05,"Córdoba"
"Comuna Rural",-27.9520642809365,-65.5974718078989,"Dirección de Estadística de la Prov. Tucumán","908245","Rumipunco","Comuna Rural Rumipunco","90",0.00512281404904389,"Tucumán"
"Municipio",-26.2043809484768,-59.0807489037343,"Direc. Grl. Catastro (WMS)","340231","Mayor Vicente E. Villafañe","Municipio Mayor Vicente E. Villafañe","34",4.5972304295521e-05,"Formosa"
"Municipio",-31.9843739756545,-64.5854153620909,"Direc. Grl. de Catastro","140049","Villa General Belgrano","Municipio Villa General Belgrano","14",0.000829993198368252,"Córdoba"
"Municipio",-31.040129320429,-64.5134379250387,"Direc. Grl. de Catastro","140749","Villa Giardino","Municipio Villa Giardino","14",0.000425149711582482,"Córdoba"
"Municipio",-32.4031012852999,-63.2366303163216,"Direc. Grl. de Catastro","140357","Villa María","Municipio Villa María","14",0.000530870851120435,"Córdoba"
"Comuna",-31.5902804153487,-64.3471770630551,"Direc. Grl. de Catastro","143106","Villa Parque Santa Ana","Comuna Villa Parque Santa Ana","14",0.000230224581248522,"Córdoba"
"Comuna",-32.2419722792215,-64.5299853710022,"Direc. Grl. de Catastro","142091","Villa Quillinzo","Comuna Villa Quillinzo","14",0.000154229526196558,"Córdoba"
"Comuna",-27.0211944280671,-65.5164854849446,"Dirección de Estadística de la Prov. Tucumán","908448","Teniente Berdina","Comuna Teniente Berdina","90",0.00133838345784509,"Tucumán"
"Comuna",-31.486607973038,-64.5618964195508,"Direc. Grl. de Catastro","142546","Villa Río Icho Cruz","Comuna Villa Río Icho Cruz","14",5.86566402305991e-05,"Córdoba"
"Municipio",-25.7226094659074,-54.011311196757,"Ministerio de Ecología","540182","Comandante A. Guacurary","Municipio Comandante A. Guacurary","54",0.0304269893679281,"Misiones"
"Municipio",-25.9963679675545,-53.9385338267045,"Ministerio de Ecología","540189","San Antonio","Municipio San Antonio","54",0.0334452222972251,"Misiones"
"Municipio",-34.1500199451459,-64.736285034239,"Direc. Grl. de Catastro","141120","Villa Sarmiento (S. A.)","Municipio Villa Sarmiento (S. A.)","14",0.000290875344442529,"Córdoba"
"Municipio",-30.3958819067891,-64.1206106410778,"Direc. Grl. de Catastro","141582","Villa Tulumba","Municipio Villa Tulumba","14",3.17242312202004e-05,"Córdoba"
"Municipio",-32.1625608439289,-64.4858600100432,"Direc. Grl. de Catastro","140063","Villa Rumipal","Municipio Villa Rumipal","14",0.00014188582073348,"Córdoba"
"Comuna",-31.3705588269763,-64.5104902375029,"Direc. Grl. de Catastro","142539","Villa Santa Cruz del Lago","Comuna Villa Santa Cruz del Lago","14",4.33595673673128e-05,"Córdoba"
"Municipio",-34.3414551616036,-64.9192025001429,"Direc. Grl. de Catastro","140259","Villa Valeria","Municipio Villa Valeria","14",2.52459947705971e-05,"Córdoba"
"Municipio",-33.1716374700178,-62.7704160998211,"Direc. Grl. de Catastro","141743","Wenceslao Escalante","Municipio Wenceslao Escalante","14",1.33550496344495e-05,"Córdoba"
"Municipio",-32.2941267136032,-64.2631745771009,"Direc. Grl. de Catastro","140021","Los Cóndores","Municipio Los Cóndores","14",0.00154498667948041,"Córdoba"
"Comisión Municipal",-33.1261155349737,-65.1122602148508,"Dirección de Geodesia y Catastro","746133","La Punilla","Comisión Municipal La Punilla","74",0.00113010472986047,"San Luis"
